feature1,feature2,feature3,target
-0.7228347951782497,1.295148544195343,-0.5439100535132576,1
-2.17554877698757,0.404941353815343,0.8258526698277096,0
-0.9928687053786982,-0.8386576375205848,-1.862863586451236,0
-0.5492386533125753,-0.6809088291356947,-0.5347722560578038,0
-0.24707943680771946,0.6819932992541455,-0.48495554487761494,0
-1.129667459310537,1.041732852654597,-1.6363017850994594,0
-0.4908064664964202,0.5516802322559695,1.494731007269304,0
-1.1309873884855863,1.8968887478720813,-1.359201268663323,1
-0.125819351548333,1.635007165731419,-0.5883400573076859,1
-1.0730913283626153,0.44103583485076286,0.9079797578051338,0
-0.8489046563704645,-0.8385806594815023,0.6460453434287315,0
-1.308684130989139,-1.3099875117317676,-1.1081746964847465,0
-0.15350069556978385,-0.38738174501471484,0.6824892092606365,1
-0.8664477699523984,0.753213446416157,0.2897844786582218,0
0.9067842666754293,1.8266470793119378,2.3330355621114673,1
0.405850266692899,0.41744703441079983,0.40394041606830444,1
-0.069851868183643,1.1687227942312366,-0.14124182106853178,1
-0.7974854973437886,-0.24530748618780235,-0.8565019571194227,1
0.3805203053163029,0.6227691252275501,-0.7442433669555713,0
0.690700889348637,0.8233568294771726,-0.8257690954681581,1
0.14268841220163028,-1.9795942758525282,1.371098813911922,1
1.6037018554669304,-0.41343880237651026,0.017969915016470623,1
0.45963731807481595,0.9497003842778697,0.56524712397473,0
0.9136072175680342,0.2744683356365649,1.514247599980887,1
0.1335654155359782,-1.196515048150933,-2.358464142207465,0
0.6756644532569765,-2.4301223757273562,1.278873764700375,0
-0.7967812326691753,-0.3657807453020064,0.05539691178333415,1
-0.4583983632127938,-0.07158569289387905,0.43504837164044435,0
0.34936355348237974,-0.8839229498283454,-0.8284032217482512,1
0.3420994815573816,0.1430849370279944,-0.7551243984485184,1
0.5076118229432475,0.5063867472328947,0.4888458898129879,0
1.1003928922787292,0.6706871707262329,2.3845978003314694,1
-1.424971171815412,-2.3559189249323222,1.0033133128149014,0
-0.9744525476102961,-1.3142850978081202,1.2655229214185404,0
0.22957264107425313,-0.30462264835473557,-0.19200127026141986,0
-0.7243636318034608,0.5721731310374635,-0.6002042245856282,0
3.377768241289362,0.48923401355003554,-0.7808049515789934,1
0.515719619170136,0.4718699478766758,-0.488273724696688,1
-0.07833084893015722,-0.3834179419689318,-2.0527824331705253,1
-0.5154692730838591,-0.32763343730996075,-0.7249193428916019,1
-0.48016228319304444,-0.7283292684217407,-0.5603531560598431,0
0.030140661315177376,0.7681941281058479,-0.17535817439484103,1
0.11198193262125772,-0.9204887877395782,0.13175010974729173,0
-0.45669914469351297,0.8500363951895699,0.3624508686256106,0
-0.2731522465199018,0.20785323813764608,-0.014925372442960091,0
1.3442845752345964,-0.04504447845515359,-0.581443086342757,0
1.3845049626510342,-0.6567103997764666,-1.9633586432655206,1
0.25203397993487703,-1.3555418611641263,-0.5753086084017933,0
-1.3412597272367377,-0.6476527563780456,-0.9724506376870051,0
0.5385031566390435,-0.3300068686248863,0.4660667482786038,1
1.554282441611026,-2.3690243115812515,0.9092873966936939,1
1.3697811019623787,-0.19735515533466427,0.9385710670599392,1
0.7344258528096671,0.9243573680260055,0.7569527361278201,1
1.4224229552858216,0.5672179054338725,-0.13352573545248822,1
0.053384272479021756,-0.49620587574150743,-0.5219555654758967,0
0.628102969833705,0.04693629841522772,-0.7471027536670662,1
-0.6807755663251802,-0.5561645694219997,-1.5074989166017505,0
0.29226545615571214,0.14876073333569612,0.9918537005078577,0
1.3295342439705244,1.5401078237440315,-0.17471103792997442,1
-0.589423411486891,0.968498802624876,-1.2463402936208738,1
-0.8614434294642864,0.5207943056927528,-0.8264913757102347,0
0.09748893902369685,-0.4928849123837183,-0.8669734564325522,0
-0.22666220372399956,0.7499383929448385,0.04302448501512677,0
0.6491477210704204,-1.686876951373053,1.0674678510706859,1
-0.45325952594704233,-0.2523534819908905,-0.34798954959558315,0
1.718439615602714,0.5837114198239499,-2.252533514783649,1
-1.2896760979610558,0.7404212140477514,-0.1891803351589201,1
1.2537347862197346,0.669884490215741,-0.15619390009719572,1
-0.7648492283081031,0.2948306892096945,-0.22492023093552171,0
-1.7959827345840234,-0.19572497908388292,-0.6274611664757017,0
0.23787515634886738,0.5379759698264889,0.21743908072584237,1
-0.25460798601388357,-0.9528610405863005,0.06614111514900174,1
-1.1096093679030308,-0.8446772632932499,-0.024830314126647098,0
-1.681376891715264,0.06173467646029673,0.4126413614429657,0
-0.00836078727145676,0.17319764270874738,-0.42983282314785354,0
0.9758368916238178,-1.8256151785646464,-0.48658566970065326,1
0.5849534930864443,0.45514638094951854,1.3801232895853999,1
0.056706648839265496,0.7727283779193933,0.5593554097154361,1
0.4788475732177351,-0.07728523746629531,0.8269460609427997,1
-0.027214132377857005,2.3744662832839922,1.2261045853340684,1
-1.4297242430303712,-0.6829351063151862,0.5259441806248001,0
-1.4208939852234432,-0.3610871633868695,0.9283886791361711,0
-0.20316852898467888,-0.39506690612720935,-1.5793451620702603,1
-0.16065328636607445,-0.07618761129101755,0.20415387199602714,1
0.8509826785067651,-0.3287248129662911,-0.18271846181432752,0
0.7573042237747472,-1.4068105446048718,1.6776840908998094,0
0.6051330157589494,-0.5465482962364754,0.9276455318033,1
-0.2802827130771807,-0.09762069577407609,-0.6304451907931798,0
-1.3806521701101395,1.2285720820619974,0.3727941585292059,0
0.41207113706602394,2.2022432733729134,0.1676813334492398,1
0.5251693132621684,1.3354738978506546,0.4543314331522287,1
-2.388531462477686,-0.7753790296726064,-1.0188424693746518,0
-0.8343381865826627,-0.6958096106261655,0.3600164652382253,0
-0.691054377393896,-0.15932857750935098,-0.22815134928823433,0
0.11835020112343628,1.7845588888535862,0.28244976405560046,1
-0.8033604327656939,-0.1654240521818934,-0.7243851651221698,0
-0.03813456882464037,-1.3275074905374307,-0.5850631713965995,0
-0.21053494035299194,-0.5011771369530351,1.1738420203667026,0
-0.15914947153772793,0.757056001819417,-1.051547558340161,1
-0.7163942937007461,0.6899402768960868,-0.9777544010420485,0
-0.6389850540666776,-0.2002166664916561,-0.05158125721557804,1
-1.0802670597806927,0.6834146735600306,-0.7718903751859546,1
0.380067440573832,-2.273172202546832,-0.8850286322627987,0
0.5711026285913683,0.10382923503269768,0.10507597120829498,1
-0.7706179501253388,0.8606854213686301,-1.5050658569037048,1
1.5206400960170445,-0.8328632751545352,-1.007962234913638,0
-0.3146014474420489,-0.836338536496288,2.0540955829236434,0
1.5301856237965608,-1.8664481527634753,0.4594750589690091,1
-0.6421271738316033,1.589895594810694,-0.7465633522699111,1
-2.0265777765994355,-0.7201539770215667,0.4182150782661971,0
0.4021978249123513,0.24104327786211174,0.5673304769866295,0
0.24854510511898723,0.6039170414833746,0.9944144200902384,1
0.034393795307583075,1.512067949141453,-0.12715602945673044,1
-0.6422324784439893,-0.15389777398563528,0.9764977027728893,0
-0.034572225485819015,-0.5394297937784186,-2.038446524882173,0
-0.5112594578695273,0.17306764857055348,-1.0563081304757531,1
-0.30234956633175064,1.284080276542287,0.16387140173645573,1
0.841632255765075,-0.17017253140078376,0.3296335328077915,0
0.18421722953009348,-0.9548690815840764,-0.9117822876686418,0
0.6099513873319773,-1.5407578083153624,0.2594199912631591,0
-0.23186850662578992,-1.2212973846052253,-0.6238402486872604,0
-0.34201734580477505,0.8643914974066649,-0.27695909422716564,0
-1.1534825308886436,-0.3206244763068115,1.024773800665011,0
-0.370036612568197,-0.6075209099207104,0.9089374968885997,1
-3.321114555589139,-0.7159672231839423,-0.9970603273632624,0
-0.5902219663056348,0.08504586020018182,-1.0572514620201034,0
-0.08187417719083905,-0.23945509376558377,-0.4111733955533163,0
0.563673654270156,-0.2731321437192525,-0.026746301172925133,1
-0.26867787752495675,1.3493239278107392,-0.6578984885747409,0
0.3476735422449994,1.5380162818616334,1.0406424427996679,1
-2.1797886613902455,-1.6100216729089964,0.34738984170855525,0
-0.056836852206949735,0.3275927311429576,0.40608510987442903,1
-1.6795027929134034,-0.7768620986213922,-1.2665388289449717,0
-1.2083035156593327,-0.24825111386109355,1.1672907173837799,1
-0.18716554786386091,0.3092783851266944,-2.820168822240691,1
1.2762639878735544,-0.21271991693091935,0.8340554518493689,1
0.37120676347005876,0.23045988062763317,0.9343117376707711,1
0.01823099713711716,0.6729702060319175,-0.43240118727796156,0
-0.019530389467102203,0.29457680054031987,1.2729102172474238,1
-0.7136288932044673,-0.6468363041676235,-0.06309755295434644,0
-0.5439834133726836,-0.6291996069703238,0.06243170332744294,1
0.42737604547079716,-1.4397052966180355,0.33952878740421627,1
-1.3853605184444944,-0.8539202975207183,3.186574911811055,0
0.5930540502830212,1.9620683618985282,1.3444339080830043,1
-0.38850706711885274,-0.7920035740952445,0.701131200712918,0
0.8255570748695653,-1.1933788124438198,-0.912804486601195,0
0.9610934572320833,0.31992786184477334,0.14358982547949217,1
-1.67308401250574,-0.11036475929185985,-0.8131240938463865,0
-0.5815807632272181,-0.19559323684922542,0.8221108472828129,0
-0.8555276879406237,1.40904596641209,0.14046697573485675,1
-1.812727965073143,0.5491266755583651,-1.1245216796138953,0
-1.0325332762094106,-0.5299929317034754,0.08112458341850291,0
2.44125584526534,-0.42447591759177994,-0.8494174697163055,1
0.6095098962124401,-0.5025865139056851,0.15121622133754703,0
1.917287968605754,0.8747396215802571,-0.8590773163652565,1
0.8290984400183357,-0.30814762945313745,0.027487633360812797,1
-0.7418431610084755,-1.7931535024541505,0.7504698619350948,0
-0.381771196674043,-0.04831967873434432,-0.05305199192510611,0
0.5884361802403073,-1.537026001127929,-0.3908882671723887,0
0.4375062034730363,2.184230601754902,0.20327622105746257,1
-0.5773420157083338,-0.9656679138472309,0.697182620792853,0
-1.509993170579207,-0.16186476535773067,-1.1071832698817605,0
3.287761187388739,0.2582027347011369,0.2606561547052026,1
-0.14114967234280568,-0.28865816067923,1.3175408190173998,0
-0.32573889318261995,-0.29003040146619263,0.5736569632767152,1
0.11333446390530184,0.4218272861608771,0.057754146667227856,1
-0.24272858931102861,1.5262159587962787,0.6397375066988947,0
0.1227289077054837,0.7675090818172975,0.4524964561026824,1
1.2869472861164193,1.4785138785735428,0.753601109159814,1
-0.12454847968642378,-1.046619108093502,-2.0239316109829444,0
-1.1627104393277614,0.31736263325536135,-1.5534561336632653,0
-0.16164379447861094,0.15524605205827927,1.004829149483237,0
-0.4644017814099108,0.3510912916767348,-1.5052791761614406,0
1.4238989372468513,1.3762319706355726,0.40153863571920506,1
1.1711190647375707,-0.22078914979205405,-0.35204965603229166,1
0.10752500043079882,-0.4055033665540877,-0.9961892455959969,0
-1.2787358548192564,0.5339807974186639,0.3496497571474736,0
-1.2258922634399458,-1.7782027275658474,0.20103350371657064,0
0.015123261584553639,-0.2368520491221783,2.1103426520963775,0
0.3363229693212808,-0.13419768928545298,-0.6248112045358892,0
-0.3746228193260549,-0.9203586163069253,1.4401101200691737,0
-0.48016958420723416,1.0570590113565772,0.3524229143843145,1
-0.5927992331786469,-1.0622403173432842,-0.6610218815427124,0
-0.023393960243946223,-0.1358730483637962,0.7992464575172452,0
-2.382762352073065,0.29315722532296834,0.5657385044539512,0
-1.1013266287697099,1.3534515614761184,0.035843294858049234,1
-0.6270508454473506,-0.010556434880853316,0.26629535644062347,0
1.2075031949519206,0.9361535941282105,-0.5969870310455316,0
-0.8138136419289294,0.7005953972771274,-0.8257871252545068,1
0.18046814183120646,0.12345755616914253,0.7594421738225829,1
0.22654275093099605,-1.0895134082734554,-0.22393942431327402,0
1.2979165056607622,-1.4345808609043489,-0.08008299824909249,1
1.2625774069641502,0.10650540141918646,0.27982159594427714,1
-0.05750296879491637,-0.5426968739026136,0.26528834478380814,0
-0.47548474118944284,0.9192610916812918,-1.4293264709740647,0
-0.6638331028256903,0.7458565180985776,1.2862520864548588,1
-0.2410632224657809,-0.1846109944370498,0.1211821519006783,1
-0.43403335432359996,-1.1577129239412693,-0.20265326282214938,0
0.553627409358232,0.5107355496072734,0.4308460051697467,1
0.4203098174852043,-1.0179494461351504,0.23654219361486306,0
0.5918011911450157,-0.758463922930865,0.7670626894897021,1
1.2592837114361684,-0.9794157382151545,0.5379836721509411,1
1.862869121400177,-0.13850102193995345,0.7178462289962667,1
0.12466339340755687,1.1701923340705616,1.350993905727516,1
1.0994637713956532,-0.005040870223528701,0.883624548970972,1
-0.35166018383421516,-0.44321869242769574,-0.16048622032856263,0
1.1850069835830157,-1.5256149300452442,-1.1229011560768327,1
1.0615091571758442,0.5521245847298429,1.667797933004515,1
1.0084159699429913,-0.7804046059286275,-0.2377233733471127,0
0.09406984119152385,0.11751761915809661,-0.4731074133605223,0
-0.6683581639908888,-0.3542186159166406,-1.7367268177644393,0
-1.3945284378654765,0.8381772195994377,0.33847310531211144,0
-0.04003720752109928,-0.15723639202855216,0.14888660395377015,0
1.533012542249183,-0.05892635452305161,-1.5151149362494807,1
-0.3098449013640731,0.4857471474554596,0.4532740421331758,1
0.7851265854600545,2.1069401822631857,-0.49819192070143903,1
0.8439514005189311,0.8884469303585544,2.6903150072886937,1
-0.28368622092717277,-0.08860610634860941,-0.5693611920908682,1
1.3163448375195195,0.003197990615288397,-0.4351933321977932,1
-2.9086607444805037,-0.5248594603244346,-0.8747762242543677,0
-1.222750278738175,-0.9499957035196952,1.277876521041972,0
-0.9156322963584598,-0.552750787066322,-0.3727757944647531,0
-0.8197150228673898,-0.7721489637119425,-0.7249141537654967,0
0.3362629511858955,0.6533683837958855,0.7069550099205425,1
0.29003780305390187,-1.071194857868986,-1.3803529354131852,0
0.3939905721750079,1.3332105613800442,0.6251105462489474,1
0.596081494132487,0.7520463836188297,1.7813997166008577,1
-0.9501045691456493,0.02050172936766847,0.566607832835089,0
-1.218176066807319,0.00031861146506831443,0.6378983162599249,0
0.39631968200786294,-0.5572813096145535,0.8700602169074838,1
-0.6302320736464391,0.27008441134776406,1.7097080286755186,1
-1.5704750453679706,1.088092463208589,1.2098939600191043,1
0.9713442845414815,-0.7031564622558137,0.4396697222730237,1
1.3951019065022976,-1.5333920889187305,0.9038914006360014,0
1.5571608896986593,0.7032182548567439,-0.8859349254651107,1
0.18700772147472028,0.3243659742438005,0.7762935907473221,0
0.6259320959729026,-1.1201988014411794,-1.0055559711837476,0
1.3698682233619108,-0.733391370914118,-0.36702241863162666,0
-0.6414157900234342,-0.8591042740501407,-3.0825621751432375,0
1.110677684054092,-0.7245322690342489,0.40142965936746206,1
0.2753962341432087,-0.32368275404118774,-0.6438720111083527,1
0.913711652342591,-0.2665473042807473,1.1111452152044625,1
0.18609302087593527,-0.6507936550684602,0.3901926106054028,1
1.2962567097480018,-0.7581638194999282,1.1240958947016253,0
0.22352376254153686,-0.22878434391938154,-1.0835965446725377,1
-1.4839790594674176,0.16769153485956126,1.0383860371596327,0
1.451926632314722,-0.3162965363648446,2.105856344363327,1
-0.947530740972112,1.1586670233413017,0.7641582999318943,0
1.2530582102439143,0.5080877144207865,0.7903490086922889,1
-0.09024288144032204,-1.5908458568586958,0.169597676394935,0
1.1760109851977065,0.5237277654138535,-0.5246687805653643,1
1.134768614866765,0.6055439825855826,0.7611923727015086,1
0.4301429743153713,-0.43473496812419127,-1.5060829104020683,0
0.5085353176271308,-1.4951975873031556,-0.4177551249208164,0
0.42262861719256595,0.00806675941113609,-1.7710568023371822,0
-2.013824756281078,-0.007708651482244078,-0.7036563773150829,0
0.11833021889820218,-1.1216462365331947,0.6420450918935612,0
-1.116064176071895,-1.4512192162599356,0.5053933762204632,0
0.17118714374566293,-0.08755354645343943,0.050913695535472696,1
-1.1429425463832155,-0.23307719205082192,0.1704009940620107,0
-1.184951941226075,-0.4172653653223936,-1.8858646178642093,1
1.6049345017539018,-0.08341073474656137,-0.3725622805709149,1
1.0694473881241897,-1.1027763738203191,-0.68135160643521,0
-0.004142584944154457,-0.4348206128661142,-0.6590596905145408,0
0.1847686502490239,0.5333250306143476,0.5995786278137534,0
-0.24791602574300886,-0.3499700803512888,-0.8605073265053105,0
0.5698763759795229,-1.671972471792552,-0.6046808501274109,0
-0.6760543665488049,-0.47269227772357164,-2.0870692457095164,0
0.9937402628679574,-1.0701584635068604,-0.2941231803761696,1
-0.25308684101411083,0.26713629646173076,-1.0878375477136197,0
-0.4198469958312289,0.3188374033804253,0.07920292868964361,1
0.0217130184848427,-1.658774625086031,-0.9511080467424646,0
-0.5911468299256105,0.759012970582189,0.1045422455492162,0
0.32868234949648295,-1.1121863012785584,-0.14468576074234318,0
-0.5373625893133998,1.5591822904823514,1.6720417730423207,1
0.46852360281883604,-0.04877626450061687,0.4972179804531937,1
1.2160065389114765,-1.2463934985391623,-1.839637872562303,1
-0.7193216868081737,-1.1419860706926814,-1.2648888441027084,0
-0.1305754572951713,0.34809529178734483,0.05520800899233323,1
0.4613307130354217,-0.3912998898983776,-0.9298479483926507,0
-0.4358573549814069,-0.09665390961814083,-2.968368430235852,0
0.4643205608266651,1.6127802326970393,1.3495463138337433,1
0.5553988606517399,-0.6992440642290753,0.7202240169054077,0
1.083261776294304,0.05996285769570662,0.5209768734917716,1
-0.6059900460849119,1.4198444873730531,-0.6073230454709151,1
-0.9427752402304745,0.27051347546640014,0.4276767710099296,0
-0.3075773895637438,-1.606602735358006,-0.7043603242208816,0
-0.9677523395470999,0.5053890117321368,0.20485730021769077,0
0.5644982040474971,-1.1630028577834441,-0.9205832258364774,0
-1.1617513001764113,1.406807528732965,1.5162884505560141,0
2.3330164182526882,-0.8228676049979778,-1.5702366540818447,1
1.2959278615737506,2.9695095077456646,1.2322838295108312,1
0.012575769600314238,1.4673759883276782,0.038915828017330296,0
0.867394492997976,-0.7966125696279787,-0.4894669953419908,0
-1.6368018643107916,0.020013805001610485,0.16700292169573833,0
2.523373331399558,0.7536442816334635,0.7333480071781809,1
-0.5902146122004895,0.7836604742267077,1.366746736694397,0
-0.12049741389935952,0.4423362599761972,0.31314302313353215,1
-1.8559332871884366,1.25215903696611,-0.8906960852622773,1
0.4862873047408947,-0.12296894663436952,0.05563012376578855,1
-1.1063441570771089,-0.36671766857603316,1.8167932366623727,0
0.1016557615660292,-0.3468639879246106,1.347678085512624,1
-0.5442744329245381,0.8583732319721272,0.9087634781243586,0
-1.0777439349303435,0.3651810403026461,0.7956870201223867,1
-0.8043615017626171,0.2912836656902564,0.6994500906065418,0
0.2257880340855212,0.795234249257182,1.15875483450987,0
-1.2814909728688244,-2.051052407853855,-0.45662878572190524,0
-0.748811671023577,0.3100688238751504,-1.3550860657750061,1
0.6632733812644779,0.21856888887371573,0.06900350073706138,1
2.602479874874313,1.6688080813007051,-0.817581586777691,1
0.47758881955300486,-1.528587982263667,-1.0550207553771844,1
-0.9172616421772875,1.557186632376758,-0.7202785765879318,1
-0.367114170072311,0.07540912892466581,2.485313924533686,0
0.03158900615257829,0.48898953066004497,0.1361246340758442,1
-0.3494249506357074,1.6759187876093766,0.36190783636098817,1
0.903058166736933,0.560761268005573,-1.222362807004254,1
0.21747348301422456,0.4003682894625609,-1.8437529587926298,1
0.9078523849098702,0.2422911858023184,-0.8190526431188059,1
-0.31444379029762937,-0.4834781349943769,1.4381955852087482,1
1.3255002197212566,-0.028489124510392892,0.3342754660765211,1
-0.1664855842815459,-0.7155127661227486,0.5985950914443922,0
-0.9711898691379917,-0.044566899425482,0.7385660392020614,0
2.1773203810422213,-2.3359306970550966,-0.5913493797982777,0
-1.8249777469611168,0.42903956756754863,1.3879655839733676,1
-0.7387387253049276,-0.12173725378362549,-0.6328075992221822,0
-0.6270278518303946,-0.3362037366667643,1.406232359262553,1
2.5083062730565633,0.21975808394014318,0.44230215613534063,1
1.8068588841465116,-1.4335639229654407,-1.7890451542463222,1
1.4939281436421976,1.9292699966212825,-0.748009486600535,1
-0.3306586623763318,-0.10276746148759967,-1.7849385328721046,0
2.426178003841775,-0.14584443297218957,1.1632821327942087,1
0.3683520038409712,-0.9653962101329223,-0.02473542080240107,0
0.9772633703031223,0.02394638244926125,-2.22834243994978,1
0.17969538110620695,1.3869598902732805,0.37574688171965837,1
-0.04946657132325152,1.035916209432034,-0.53716426238832,1
-0.25177867392637926,0.8544377511405561,-1.4838058550333233,1
-0.20963999341916223,0.5463989516672716,1.6779658369686972,0
0.6084916486780788,-0.35854252756260974,0.1072858660965787,0
0.367199798775388,-1.450163167036702,-0.29343140231331255,1
-0.031471370203683895,-0.20103877186663505,-0.399424780986017,1
1.5095239926988544,-0.23587146453367722,-1.5132794691577722,0
-2.9667530687407306,1.048794439671241,-1.3045488995841095,0
0.509887247921195,0.3093904424598202,1.2849167848750833,1
0.7177387066589793,1.6123115279035483,-0.4738828697857191,1
1.1469628682551696,1.1974885400381745,0.0220677009368635,1
-0.06487144105336112,-0.4564956095040957,-2.0443304762010746,0
0.2079200673839576,-1.7951291966198684,-1.3180920357955057,1
0.9859483833147212,1.385575233941481,0.6098125198747528,1
1.49116640428018,1.3593852232307442,0.3777117601138336,1
-0.3005359851787682,-1.366211590902226,1.7533751987243156,0
0.2669757831275602,1.5092400198275007,1.3429563316312263,0
1.6785739643487574,0.3821171705925179,-0.23071097248482308,1
-2.124027075878851,0.16068549812565303,0.472953564713271,0
-0.6900125998145852,1.6147832542473273,-0.31660344290307396,1
1.465835978602963,1.3446851732306149,2.0548098186386485,1
1.0925378336083031,0.6513309519952039,1.1490146960523997,1
0.5224452109266943,0.47321706581198303,0.16968509085775127,1
-0.44859687310912016,0.6163942905303591,0.2003947848763514,1
-0.8818184989854194,-0.4000574338825259,1.444850287259808,0
-0.5912156192423738,-0.05510144973232095,0.5795778471138472,1
1.5480082208186925,-0.9023171545945426,1.558628017070086,1
-0.6284426891553463,-0.3330397757389188,-2.1936479262588735,0
0.10142296423965788,-0.36663387866893304,0.4612282614987982,1
-0.753707644861746,-0.6353053696216646,-0.515434864681385,0
0.842774030099027,0.1367465026484631,1.7563779876279924,1
-0.5387262803464412,-0.3239808507005772,1.5463986871898292,1
-0.09759389015441426,0.5022347203519739,0.032835809101306665,0
-1.6833821330428256,-1.6223206132937653,1.5356309788110316,0
-1.6133682362049397,-0.11335479410729969,1.783114519992506,0
0.007673193321506307,0.13155164017749568,0.0744066719261473,0
-1.325157155197762,-0.31062923983688057,2.4719337724318575,0
2.1050866393345022,-0.17239269980923128,-0.03134115266972247,1
-2.0615231121122495,-1.5852460107298574,-0.2145209503359089,0
-0.8001752986641041,0.35647710466949206,0.8658725885843434,1
0.01670086726755042,0.6476059825670705,-0.35379073114231385,1
-0.3651329377957845,0.49353729420376685,0.08533977579489384,0
-1.104145456663919,1.038727059442183,1.4094344240509098,1
-0.957927839495268,0.20152960578250198,0.01921885221727033,0
-0.9906540774992385,0.47868118065093707,-1.6950177929753076,0
-0.2867216948200629,0.1560907384568524,0.36731938784919665,1
1.9519290895174237,0.6875507195924941,-0.6962935790523948,1
0.0779372965582097,-1.577229636132122,0.865271157294546,1
1.182900489387524,-0.8935809679780109,0.6961897158262457,0
0.5069763458281417,1.586899657033091,1.471400348166522,1
1.1138623979822204,-2.4604358220962053,0.9075323007926969,0
-2.799964302593586,-0.14017792982534394,1.0902442836580648,0
-0.30445802114822945,1.1722749596080682,-0.6690967601377134,1
1.3071354231507137,-0.09326066554176463,0.8039864958905025,1
-0.5717358227493337,-0.4050110714506975,1.9684512893602903,0
1.7624731648696121,0.1294216768153004,-0.6886499086367672,1
1.4838901537677616,-0.35312018000244655,1.799738291727098,1
-0.4691307161274624,0.03084949275693916,-0.5493500912013305,1
-0.5031635190463567,-0.6833810365201296,-0.8519712450499742,0
-1.0136058423544687,1.1086744199557241,0.2962004433548381,0
-0.6295942318637977,1.423264921065661,0.7159104161288095,1
-1.2325890641689152,-0.13339032211162255,0.911750123972265,0
0.4288111804330056,-1.3864894206912433,-0.9617624207732018,1
-1.4560464933464334,-0.5238431703133952,0.4345400972542903,0
0.6037330161902218,-0.18398866010296422,-0.6855545714835052,1
0.6280786969002486,0.5055388769032081,-1.4889222560705766,1
-1.6612044051839225,-1.008013223170678,-0.9287363155327847,0
1.5498186063283395,-0.7691623186421507,-0.7509003659558182,1
0.5136092944152219,0.5106761378588074,0.5215951603525072,0
0.749698021444869,0.9389088320395578,1.1522136630686686,1
-0.7586652015427723,-0.6215940451706842,-1.4732066298752666,0
0.6223791184731187,-1.333217053950996,0.35196107420805567,1
1.1263934497220656,3.284118201287884,-1.1766981857709065,1
-0.09860839900467729,0.7833042370887136,0.6290854090140003,1
2.001922459248361,-0.2670037617670316,-0.6227305810037479,1
0.04406463491293769,0.8690312755308397,-1.0513290180232788,1
1.1407858004524745,-0.1244566297144221,0.7996645153475748,1
0.293008807258655,0.8671568891001863,-0.5869226054450949,1
0.5855215328568677,0.15939319777622218,-0.3159639513526983,1
-1.6713322676347722,0.09127189816757326,-2.2199890875563764,0
0.37105373821536314,-0.11358186823078863,0.9465513614234737,1
-0.734975101257266,-1.4473813334630898,0.8209085211691072,0
